,Country Name,Country Code,Series Name,2018,2019
4221,Germany,DEU,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",7.0952000617981,6.60120010375977
4225,Germany,DEU,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",4.99499976634979,4.95399993658066
4226,Germany,DEU,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",6.22700005769729,6.19900022447109
4227,Germany,DEU,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",92.7109985351563,92.7689971923828
4228,Germany,DEU,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",87.8259963989258,87.8850021362305
4230,Germany,DEU,Women are able to work in the same industries as men (1=yes; 0=no),1,1
4231,Germany,DEU,Women Business and the Law Index Score (scale 1-100),97.5,97.5
4232,Germany,DEU,Women can work in jobs deemed dangerous in the same way as men (1=yes; 0=no),1,1
4233,Germany,DEU,Women can work the same night hours as men (1=yes; 0=no),1,1
4368,India,IND,A woman can apply for a passport in the same way as a man (1=yes; 0=no),1,1
4369,India,IND,A woman can be head of household in the same way as a man (1=yes; 0=no),1,1
4370,India,IND,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,1
4371,India,IND,A woman can get a job in the same way as a man (1=yes; 0=no),1,1
4372,India,IND,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),1,1
4373,India,IND,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,1
4374,India,IND,A woman can register a business in the same way as a man (1=yes; 0=no),1,1
4375,India,IND,A woman can sign a contract in the same way as a man (1=yes; 0=no),1,1
4376,India,IND,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,1
4377,India,IND,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,1
4378,India,IND,A woman has the same rights to remarry as a man (1=yes; 0=no),1,1
4388,India,IND,Age dependency ratio (% of working-age population),49.7751669461253,49.2452417545555
4389,India,IND,"Age population, age 0, female, interpolated",11175670,11385787
4390,India,IND,"Age population, age 0, male, interpolated",12309129,12518937
4391,India,IND,"Age population, age 01, female, interpolated",11122052,11187267
4392,India,IND,"Age population, age 01, male, interpolated",12238208,12303679
4393,India,IND,"Age population, age 02, female, interpolated",11115593,11070664
4394,India,IND,"Age population, age 02, male, interpolated",12225142,12179091
4395,India,IND,"Age population, age 03, female, interpolated",10888071,11025350
4396,India,IND,"Age population, age 03, male, interpolated",12011920,12133716
4397,India,IND,"Age population, age 04, female, interpolated",11080744,10927902
4398,India,IND,"Age population, age 04, male, interpolated",12212819,12049429
4399,India,IND,"Age population, age 05, female, interpolated",11272808,11070531
4400,India,IND,"Age population, age 05, male, interpolated",12419865,12203000
4423,India,IND,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",30.2119998931885,29.9640007019043
4424,India,IND,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",7.94299983978271,7.63199996948242
4425,India,IND,"Cost of business start-up procedures, female (% of GNI per capita)",14.4,7.2
4426,India,IND,"Cost of business start-up procedures, male (% of GNI per capita)",14.4,7.2
4427,India,IND,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),1,1
4446,India,IND,Dismissal of pregnant workers is prohibited (1=yes; 0=no),1,1
4463,India,IND,"Employers, female (% of female employment) (modeled ILO estimate)",0.51800000667572,0.523999989032745
4464,India,IND,"Employers, male (% of male employment) (modeled ILO estimate)",2.38499999046326,2.39000010490417
4465,India,IND,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",55.5279998779297,54.5390014648438
4466,India,IND,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",40.2369995117188,39.3269996643066
4467,India,IND,"Employment in industry, female (% of female employment) (modeled ILO estimate)",17.2779998779297,17.6040000915527
4468,India,IND,"Employment in industry, male (% of male employment) (modeled ILO estimate)",26.8929996490479,27.5830001831055
4469,India,IND,"Employment in services, female (% of female employment) (modeled ILO estimate)",27.1940002441406,27.8570003509521
4470,India,IND,"Employment in services, male (% of male employment) (modeled ILO estimate)",32.8699989318848,33.0900001525879
4471,India,IND,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",19.6140003204346,19.4500007629395
4473,India,IND,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",72.0960006713867,71.984001159668
4476,India,IND,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",7.64200019836426,7.43900012969971
4478,India,IND,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",33.484001159668,33.0460014343262
4484,India,IND,"Expected years of schooling, female",..,11.6531295776367
4485,India,IND,"Expected years of schooling, male",..,11.2938203811646
4486,India,IND,Female and male surviving spouses have equal rights to inherit assets (1=yes; 0=no),1,1
4494,India,IND,Female migrants (% of international migrant stock),..,48.7750199476714
4520,India,IND,GDP (current US$),2713165057513.35,2875142314811.85
4521,India,IND,GDP growth (annual %),6.11958684138214,5.02387342771704
4522,India,IND,GDP per capita (constant 2010 US$),2086.45075048673,2169.1401849748
4523,India,IND,GDP per capita (Current US$),2005.86300452403,2104.14590003333
4525,India,IND,"GNI per capita, Atlas method (current US$)",2010,2130
4526,India,IND,"GNI per capita, PPP (current international $)",6580,6960
4527,India,IND,"GNI, Atlas method (current US$)",2713849397679.82,2910839855070.72
4533,India,IND,"Gross graduation ratio, tertiary, female (%)",30.5636806488037,31.4034004211426
4534,India,IND,"Gross graduation ratio, tertiary, male (%)",25.0724201202393,24.9575004577637
4550,India,IND,"Immunization, DPT (% of children ages 12-23 months)",90,91
4551,India,IND,"Immunization, measles (% of children ages 12-23 months)",93,95
4556,India,IND,"Inflation, consumer prices (annual %)",4.86069946650859,7.65969474279253
4559,India,IND,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",10.08899974823,9.87100028991699
4561,India,IND,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",43.2350006103516,42.9580001831055
4563,India,IND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",20.7110004425049,20.5240001678467
4565,India,IND,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",22.1599998474121,22.0069999694824
4566,India,IND,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.161003112793,76.0810012817383
4568,India,IND,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",79.7030029296875,79.7470016479492
4575,India,IND,"Labor force, female",98549313,99229243
4576,India,IND,"Labor force, female (% of total labor force)",20.210185093343,20.076266886342
4577,India,IND,"Labor force, total",487622021,494261426
4578,India,IND,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),0,0
4579,India,IND,Law prohibits discrimination in employment based on gender (1=yes; 0=no),1,1
4585,India,IND,Length of paid maternity leave (days),..,182
4603,India,IND,"Lower secondary completion rate, female (% of relevant age group)",..,85.2953567504883
4604,India,IND,"Lower secondary completion rate, male (% of relevant age group)",..,81.3687286376953
4617,India,IND,Men and married women have equal ownership rights to immovable property (1=yes; 0=no),1,1
4675,India,IND,"Mortality rate, infant, female (per 1,000 live births)",29.7,28.2
4676,India,IND,"Mortality rate, infant, male (per 1,000 live births)",29.7,28.3
4677,India,IND,"Mortality rate, under-5, female (per 1,000 live births)",37.1,34.9
4678,India,IND,"Mortality rate, under-5, male (per 1,000 live births)",35.5,33.7
4684,India,IND,"Number of infant deaths, female",341012,322490
4685,India,IND,"Number of infant deaths, male",374519,356238
4690,India,IND,"Number of under-five deaths, female",426346,399431
4691,India,IND,"Number of under-five deaths, male",448736,425017
4692,India,IND,"Own-account workers, female (% of female employment) (modeled ILO estimate)",46.1080017089844,46.1230010986328
4693,India,IND,"Own-account workers, male (% of male employment) (modeled ILO estimate)",66.1389999389648,66.1800003051758
4694,India,IND,Paid leave is available to fathers (1=yes; 0=no),0,0
4695,India,IND,Paid leave of at least 14 weeks is available to women (1=yes; 0=no),1,1
4705,India,IND,Population ages 0-14 (% of total),27.0533018530221,26.6182646511486
4706,India,IND,"Population ages 0-14, female",173743948,172809125
4707,India,IND,Population ages 15-64 (% of total),66.7667424975064,67.0038111931616
4708,India,IND,"Population ages 15-64, female",432438938,438341898
4709,India,IND,"Population ages 15-64, male",470659576,477210110
4710,India,IND,"Population ages 15-64, total",903098528,915551972
4711,India,IND,Population ages 65 and above (% of total),6.17995564947149,6.3779241556898
4712,India,IND,"Population ages 65 and above, female",43391833,45137160
4713,India,IND,"Population, female",649574719,656288183
4714,India,IND,"Population, female (% of total)",48.0235396426684,48.0298342961521
4715,India,IND,"Population, total",1352617328,1366417754
4736,India,IND,"Primary completion rate, female (% of relevant age group)",..,93.2624816894531
4737,India,IND,"Primary completion rate, male (% of relevant age group)",..,90.2147674560547
4739,India,IND,"Primary education, teachers (% female)",..,54.3659591674805
4745,India,IND,Proportion of seats held by women in national parliaments (%),11.8081180811808,14.3911439114391
4748,India,IND,Proportion of women in ministerial level positions (%),23.1,12.5
4755,India,IND,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),27.1937075353804,26.976511641643
4757,India,IND,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),107.559634029926,106.747859729772
4759,India,IND,"Retirement age with full benefits, female",..,58
4760,India,IND,"Retirement age with full benefits, male",..,58
4761,India,IND,"Retirement age with partial benefits, female",..,50
4762,India,IND,"Retirement age with partial benefits, male",..,50
4767,India,IND,"School enrollment, primary (gross), gender parity index (GPI)",..,1.01958000659943
4768,India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",..,1.02016997337341
4769,India,IND,"School enrollment, primary, female (% gross)",..,97.814338684082
4771,India,IND,"School enrollment, primary, male (% gross)",..,95.9358062744141
4773,India,IND,"School enrollment, secondary (gross), gender parity index (GPI)",1.01473999023438,1.01890003681183
4774,India,IND,"School enrollment, secondary, female (% gross)",74.954963684082,74.5229568481445
4776,India,IND,"School enrollment, secondary, male (% gross)",73.8663482666016,73.1408309936523
4778,India,IND,"School enrollment, tertiary (gross), gender parity index (GPI)",1.06508004665375,1.10283005237579
